"DashDAQ Log File"

"Format:","Simple CSV 1.0.0"
"Filename:","/mmc/logs/log0001.csv"
"Started:","Thu Dec  4 18:19:20 2025"

"Signal","Driver","ID","Name","Units","Description","Color"
0,"a-GenericOBD2","a:10","Speed","kph","Vehicle Speed","#CD0000"
1,"a-GenericOBD2","a:9","RPM","RPM","Engine RPM","#CD0000"
2,"a-GenericOBD2","a:2","ECT","°C","Engine Coolant Temperature","#CD0000"
3,"a-GenericOBD2","a:12","IAT","°C","Intake Air Temperature","#CD0000"
4,"a-GenericOBD2","a:8","MAP","kpa","Intake Manifold Absolute Pressure","#CD0000"
5,"d-zt2","d:1","AFR","","Air/Fuel Ratio","#FFFFFF"

"Time","Speed","RPM","ECT","IAT","MAP","AFR",
"ms","kph","RPM","°C","°C","kpa","",
459704,26,2919.750000,87,42,206.0,
459724,26,2925.500000,87,42,208.0,
459754,26,2930.000000,87,42,210.0,
459774,27,2920.500000,87,42,212.0,
459794,27,2907.750000,87,42,212.0,
459824,27,2867.500000,87,42,213.0,
459854,27,2826.500000,87,42,214.0,
459883,28,2803.500000,87,42,214.0,
459913,28,2765.750000,87,42,213.0,
459914,28,2765.750000,87,42,213.0,
459944,28,2716.250000,87,42,212.0,
459983,28,2686.750000,87,42,211.0,
460013,28,2627.250000,87,42,209.0,
460014,28,2627.250000,87,42,209.0,
460054,29,2593.250000,87,42,206.0,
460086,29,2503.500000,87,42,203.0,
460114,29,2459.750000,87,42,201.0,
460133,29,2459.750000,87,42,200.0,
460134,30,2389.000000,87,42,200.0,
460164,30,2361.750000,87,42,198.0,
460194,30,2279.250000,87,42,196.0,
460214,30,2223.500000,87,42,195.0,
460234,30,2198.000000,87,42,193.0,
460264,31,2158.000000,87,42,192.0,
460284,31,2140.000000,87,42,190.0,
460325,31,2142.250000,87,42,189.0,
460354,31,2138.500000,87,42,187.0,
460384,31,2136.250000,87,42,186.0,
460403,31,2136.250000,87,42,186.0,
460404,32,2139.250000,87,42,186.0,
460434,32,2140.750000,87,42,186.0,
460464,32,2139.500000,87,42,186.0,
460484,32,2135.250000,87,42,186.0,
460504,32,2134.250000,87,42,186.0,
460534,33,2133.250000,87,42,186.0,
460564,33,2132.250000,87,42,187.0,
460594,33,2136.750000,87,42,187.0,
460622,33,2137.250000,87,42,187.0,
460652,34,2148.750000,87,42,187.0,
460674,34,2174.500000,87,42,188.0,
460725,34,2181.250000,87,42,188.0,
460754,34,2196.000000,87,42,189.0,
460794,35,2199.500000,87,42,189.0,
460824,35,2198.500000,87,42,189.0,
460854,35,2199.000000,87,42,190.0,
460884,35,2201.250000,87,42,190.0,
460914,35,2210.250000,87,42,190.0,
460944,35,2214.000000,87,42,191.0,
460964,36,2228.500000,87,42,191.0,
460984,36,2235.000000,87,42,191.0,
461014,36,2249.250000,87,42,191.0,
461034,36,2259.750000,87,42,192.0,
461054,36,2269.000000,87,42,192.0,
461083,36,2269.000000,87,42,192.0,
461084,37,2274.000000,87,42,192.0,
461114,37,2275.000000,87,42,192.0,
461134,37,2279.500000,87,42,193.0,
461174,37,2283.000000,87,42,193.0,
461203,37,2290.500000,87,42,194.0,
461224,37,2291.750000,87,42,194.0,
461254,37,2292.000000,87,42,194.0,
461284,37,2286.000000,87,42,195.0,
461304,38,2292.500000,87,42,195.0,
461324,38,2296.000000,87,42,195.0,
461354,38,2304.750000,87,42,195.0,
461384,38,2307.750000,87,42,195.0,
461423,38,2303.500000,87,42,195.0,
461424,38,2303.500000,87,42,195.0,
461454,38,2292.250000,87,42,195.0,
461484,38,2272.750000,87,42,196.0,
461514,38,2237.000000,87,42,196.0,
461542,39,2193.500000,87,42,196.0,
461574,39,2155.250000,87,42,196.0,
461593,39,2155.250000,87,42,196.0,
461594,39,2124.250000,87,42,196.0,
461624,39,2090.000000,87,42,196.0,
461654,40,2061.250000,87,42,196.0,
461674,40,2031.000000,87,42,196.0,
461694,40,2016.250000,87,42,196.0,
461724,40,1993.500000,87,42,195.0,
461754,40,1975.750000,87,42,195.0,
461774,40,1975.250000,87,42,195.0,
461793,40,1975.250000,87,42,194.0,
461794,40,1966.250000,87,42,194.0,
461824,40,1961.500000,87,42,194.0,
461854,40,1952.250000,87,42,194.0,
461882,40,1945.000000,87,42,193.0,
461915,40,1944.000000,87,42,192.0,
461945,40,1937.750000,87,42,192.0,
461982,41,1940.750000,87,42,191.0,
462017,41,1940.000000,87,42,190.0,
462054,41,1941.500000,87,42,189.0,
462084,41,1950.750000,87,42,187.0,
462114,41,1945.500000,87,42,186.0,
462134,41,1952.250000,87,42,185.0,
462164,42,1951.000000,87,42,184.0,
462193,42,1951.000000,87,42,183.0,
462194,42,1948.750000,87,42,183.0,
462214,42,1952.500000,87,42,182.0,
462254,42,1953.500000,87,42,182.0,
462282,42,1953.750000,87,42,181.0,
462315,42,1951.250000,87,42,180.0,
462353,42,1959.250000,87,42,180.0,
462382,43,1963.750000,87,42,179.0,
462403,43,1963.750000,87,42,179.0,
462404,43,1960.000000,87,42,179.0,
462444,43,1966.500000,87,42,178.0,
462474,43,1967.250000,87,42,178.0,
462504,43,1968.000000,87,42,177.0,
462534,43,1970.750000,87,42,176.0,
462554,43,1968.750000,87,42,176.0,
462574,43,1974.750000,87,42,176.0,
462604,43,1973.250000,87,42,175.0,
462624,43,1977.750000,87,42,175.0,
462644,44,1974.250000,87,42,175.0,
462674,44,1971.250000,87,42,175.0,
462704,44,1975.250000,87,42,175.0,
462734,44,1973.250000,87,42,175.0,
462764,44,1978.250000,87,42,174.0,
462795,44,1976.750000,87,42,174.0,
462842,44,1986.000000,87,42,173.0,
462884,45,2007.750000,87,42,173.0,
462914,45,2021.000000,87,42,173.0,
462963,45,2042.500000,87,42,173.0,
462994,45,2063.250000,87,42,174.0,
463034,45,2077.250000,87,42,174.0,
463064,46,2098.250000,87,42,173.0,
463107,46,2108.250000,87,42,174.0,
463134,46,2125.750000,87,42,175.0,
463164,46,2133.500000,87,42,176.0,
463184,46,2138.500000,87,42,177.0,
463214,46,2144.250000,87,42,178.0,
463244,46,2146.750000,87,42,180.0,
463264,46,2152.750000,87,42,182.0,
463284,47,2150.750000,87,42,182.0,
463314,47,2148.000000,87,42,184.0,
463334,47,2150.500000,87,42,185.0,
463364,47,2151.750000,87,42,186.0,
463394,47,2156.500000,87,42,188.0,
463424,47,2157.250000,87,42,189.0,
463454,47,2160.500000,87,42,190.0,
463474,48,2162.500000,87,42,191.0,
463494,48,2166.750000,87,42,192.0,
463524,48,2166.750000,87,42,193.0,
463554,48,2169.000000,87,42,195.0,
463574,48,2170.000000,87,42,196.0,
463594,48,2167.750000,87,42,197.0,
463624,48,2168.750000,87,42,197.0,
463644,48,2168.250000,87,42,198.0,
463664,48,2169.000000,87,42,199.0,
463694,49,2170.500000,87,42,199.0,
463724,49,2171.500000,87,42,199.0,
463744,49,2168.250000,87,42,200.0,
463764,49,2172.750000,87,42,200.0,
463794,49,2174.250000,87,42,200.0,
463824,49,2173.250000,87,42,200.0,
463854,49,2178.250000,87,42,201.0,
463884,49,2178.500000,87,42,201.0,
463912,49,2174.250000,87,42,201.0,
463933,49,2174.250000,87,42,201.0,
463934,50,2177.500000,87,42,201.0,
463983,50,2173.250000,87,42,201.0,
464012,50,2183.500000,87,42,200.0,
464034,50,2184.500000,87,42,201.0,
464063,50,2184.500000,87,42,200.0,
464064,50,2189.750000,87,42,200.0,
464094,50,2191.500000,87,42,200.0,
464114,50,2196.500000,87,42,200.0,
464134,51,2196.500000,87,42,200.0,
464163,51,2196.500000,87,42,200.0,
464164,51,2202.000000,87,42,200.0,
464194,51,2201.750000,87,42,199.0,
464214,51,2208.000000,87,42,199.0,
464252,51,2210.250000,87,42,199.0,
464282,51,2219.000000,87,42,198.0,
464303,51,2219.000000,87,42,198.0,
464304,51,2220.500000,87,42,198.0,
464358,51,2225.750000,87,43,198.0,
464384,52,2232.250000,87,43,198.0,
464404,52,2232.500000,87,43,198.0,
464434,52,2236.250000,87,43,199.0,
464464,52,2237.250000,87,43,199.0,
464484,52,2238.000000,87,43,199.0,
464503,52,2238.000000,87,43,200.0,
464504,52,2238.250000,87,43,200.0,
464534,52,2237.500000,87,43,200.0,
464564,52,2237.500000,87,43,201.0,
464590,52,2228.500000,87,43,201.0,
464622,52,2210.250000,87,43,201.0,
464652,53,2177.750000,87,43,202.0,
464674,53,2148.250000,87,43,202.0,
464723,53,2105.000000,87,43,202.0,
464752,53,2078.500000,87,43,203.0,
464795,53,2055.750000,87,43,204.0,
464825,53,2022.250000,87,43,204.0,
464859,53,2000.500000,87,43,203.0,
464895,53,1990.750000,87,43,202.0,
464924,54,1973.250000,87,43,201.0,
464944,54,1969.750000,87,43,200.0,
464974,54,1965.750000,87,43,199.0,
465004,54,1964.750000,87,43,198.0,
465024,54,1961.250000,87,43,197.0,
465044,54,1963.000000,87,43,196.0,
465073,54,1963.000000,87,43,195.0,
465074,54,1967.250000,87,43,195.0,
465104,54,1962.750000,87,43,194.0,
465124,55,1963.750000,87,43,193.0,
465144,55,1957.750000,87,43,193.0,
465174,55,1948.500000,87,43,192.0,
465194,55,1938.750000,87,43,190.0,
465214,55,1934.500000,87,43,190.0,
465244,55,1925.250000,87,43,189.0,
465274,55,1927.250000,87,43,187.0,
465294,55,1924.750000,87,43,186.0,
465314,55,1921.000000,87,43,186.0,
465344,55,1920.750000,87,43,185.0,
465374,55,1922.000000,87,43,184.0,
465404,55,1911.250000,87,43,183.0,
465434,55,1910.250000,87,43,182.0,
465454,56,1923.250000,87,43,181.0,
465484,56,1921.750000,87,43,181.0,
465514,56,1913.250000,87,43,180.0,
465534,56,1907.250000,87,43,179.0,
465554,56,1908.000000,87,43,179.0,
465584,56,1906.000000,87,43,178.0,
465614,56,1897.000000,87,43,178.0,
465634,56,1899.250000,87,43,177.0,
465653,56,1901.750000,87,43,177.0,
465654,56,1901.750000,87,43,177.0,
465684,56,1901.250000,87,43,176.0,
465714,56,1903.500000,87,43,175.0,
465734,56,1900.500000,87,43,175.0,
465772,56,1898.250000,87,43,174.0,
465804,56,1898.250000,87,43,174.0,
465805,57,1894.000000,87,43,174.0,
465853,57,1887.500000,87,43,173.0,
465884,57,1881.750000,87,43,172.0,
465904,57,1884.500000,87,43,171.0,
465924,57,1883.250000,87,43,171.0,
465954,57,1882.500000,87,43,170.0,
465984,57,1879.500000,87,43,170.0,
466014,57,1879.000000,87,43,170.0,
466044,57,1881.250000,87,43,169.0,
466075,57,1879.000000,87,43,169.0,
466112,57,1877.250000,87,43,168.0,
466150,57,1875.000000,87,43,167.0,
466185,57,1877.250000,87,43,167.0,
466214,57,1875.500000,87,43,166.0,
466246,58,1875.500000,87,43,166.0,
466280,58,1875.250000,87,43,165.0,
466281,57,1875.250000,87,43,165.0,
466317,58,1869.750000,87,43,165.0,
466344,58,1868.750000,87,43,165.0,
466373,58,1871.500000,87,43,164.0,
466374,58,1871.500000,87,43,164.0,
466404,58,1870.750000,87,43,164.0,
466434,58,1872.000000,87,43,164.0,
466464,58,1869.750000,87,43,163.0,
466483,58,1872.250000,87,43,163.0,
466484,58,1872.250000,87,43,163.0,
466522,58,1870.750000,87,43,163.0,
466552,58,1877.000000,87,43,162.0,
466553,58,1877.000000,87,43,162.0,
466574,58,1873.750000,87,43,162.0,
466622,58,1875.250000,87,43,162.0,
466652,58,1869.500000,87,43,161.0,
466673,58,1869.500000,87,43,161.0,
466674,59,1871.000000,87,43,161.0,
466722,59,1867.000000,87,43,161.0,
466754,59,1864.250000,87,43,161.0,
466792,59,1859.500000,87,43,160.0,
466824,59,1859.500000,87,43,160.0,
466825,59,1858.250000,87,43,160.0,
466861,59,1857.500000,87,43,160.0,
466892,59,1853.250000,87,43,159.0,
466924,59,1853.250000,87,43,159.0,
466925,59,1850.500000,87,43,159.0,
466962,59,1849.750000,87,43,159.0,
466993,59,1843.750000,87,43,158.0,
467025,59,1836.750000,87,43,158.0,
467062,59,1835.500000,87,43,157.0,
467095,59,1829.500000,87,43,156.0,
467124,59,1839.000000,87,43,156.0,
467125,59,1839.000000,87,43,156.0,
467162,59,1842.500000,87,43,155.0,
467194,59,1853.500000,87,43,155.0,
467195,59,1853.500000,87,43,155.0,
467233,60,1855.000000,87,43,155.0,
467264,60,1852.250000,87,43,155.0,
467292,59,1842.750000,87,43,154.0,
467314,60,1838.750000,87,43,154.0,
467364,60,1841.500000,87,43,154.0,
467394,60,1836.250000,87,43,153.0,
467414,60,1830.500000,87,43,153.0,
467444,60,1827.000000,87,43,152.0,
467464,60,1819.750000,87,43,152.0,
467493,60,1818.000000,87,43,151.0,
467514,60,1809.000000,87,43,151.0,
467544,60,1804.500000,87,43,150.0,
467564,60,1798.250000,87,43,149.0,
467584,60,1794.500000,87,43,149.0,
467614,60,1788.250000,87,43,148.0,
467644,60,1780.000000,87,43,147.0,
467664,60,1779.750000,87,43,146.0,
467684,60,1772.000000,87,43,146.0,
467714,60,1764.250000,87,43,145.0,
467754,60,1762.750000,87,43,143.0,
467783,60,1762.750000,87,43,142.0,
467784,60,1767.750000,87,43,142.0,
467814,60,1773.750000,87,43,142.0,
467834,60,1759.000000,87,43,141.0,
467872,60,1753.500000,87,43,140.0,
467904,60,1740.000000,87,43,140.0,
467924,60,1717.500000,87,43,139.0,
467954,60,1704.750000,87,43,137.0,
467974,60,1671.750000,87,43,137.0,
467994,60,1642.750000,87,43,136.0,
468024,60,1606.500000,87,43,135.0,
468054,60,1523.000000,87,43,133.0,
468074,60,1469.500000,87,43,133.0,
468094,60,1410.250000,87,43,132.0,
468124,60,1354.250000,87,43,131.0,
468144,60,1302.250000,87,43,130.0,
468164,60,1254.250000,87,43,130.0,
468194,60,1210.750000,87,43,129.0,
468224,60,1176.000000,87,43,128.0,
468244,60,1145.750000,87,43,127.0,
468264,59,1116.500000,87,43,126.0,
468294,59,1116.500000,87,43,125.0,
468314,59,1088.000000,87,43,125.0,
468350,59,1061.000000,87,43,123.0,
468383,59,1061.000000,87,43,122.0,
468384,60,1016.250000,87,43,122.0,
468414,60,1016.250000,87,43,121.0,
468450,60,995.250000,87,43,120.0,
468483,60,953.750000,87,43,119.0,
468513,60,953.750000,87,43,118.0,
468514,59,933.750000,87,43,118.0,
468555,60,913.750000,87,43,118.0,
468584,59,895.000000,87,43,116.0,
468614,59,875.500000,87,43,116.0,
468650,59,858.250000,87,43,115.0,
468683,59,840.000000,87,43,114.0,
468704,59,840.000000,87,43,114.0,
468735,59,824.000000,87,43,113.0,
468764,59,807.500000,87,43,113.0,
468794,59,790.250000,87,43,113.0,
468820,59,790.250000,87,43,112.0,
468821,59,790.250000,87,43,112.0,
468850,59,767.750000,87,43,112.0,
468884,59,746.000000,87,43,111.0,
468923,58,736.000000,87,43,111.0,
468954,58,746.500000,87,43,110.0,
468984,58,746.500000,87,43,110.0,
469015,58,757.000000,87,43,109.0,
469053,58,755.750000,87,43,109.0,
469084,58,748.000000,87,43,109.0,
469121,58,743.000000,87,43,109.0,
469151,58,741.000000,87,43,108.0,
469174,57,741.000000,87,43,108.0,
469204,57,741.500000,87,43,108.0,
469233,57,741.500000,87,43,107.0,
469234,57,739.500000,87,43,107.0,
469254,57,739.500000,87,43,107.0,
469274,57,738.500000,87,43,107.0,
469304,57,738.500000,87,43,107.0,
469324,56,735.750000,87,43,107.0,
469344,56,735.750000,87,43,107.0,
469374,56,731.500000,87,43,106.0,
469404,56,727.000000,87,43,106.0,
469423,56,727.000000,87,43,106.0,
469424,56,727.000000,87,43,106.0,
469444,56,723.750000,87,43,106.0,
469474,56,723.750000,87,43,106.0,
469495,56,718.250000,87,43,106.0,
469524,55,710.750000,87,43,106.0,
469544,55,710.750000,87,43,105.0,
469574,55,708.250000,87,43,105.0,
469594,55,708.250000,87,43,105.0,
469613,55,708.250000,87,43,105.0,
469614,55,707.500000,87,43,105.0,
469644,55,707.500000,87,43,105.0,
469664,55,706.750000,87,43,105.0,
469691,55,704.000000,87,43,105.0,
469713,55,704.000000,87,43,105.0,
469714,54,704.000000,87,43,105.0,
469745,54,696.500000,87,43,105.0,
469774,54,696.500000,87,43,104.0,
469794,54,691.750000,87,43,104.0,
469813,54,691.750000,87,43,104.0,
469814,54,689.250000,87,43,104.0,
469844,54,689.250000,87,43,104.0,
469873,54,690.500000,87,43,104.0,
469891,54,690.500000,87,43,104.0,
469914,54,686.500000,87,43,104.0,
469944,53,686.500000,87,43,104.0,
469985,53,682.000000,87,43,104.0,
470014,53,680.250000,87,43,104.0,
470044,53,679.000000,87,43,104.0,
470074,53,679.000000,87,43,103.0,
470094,53,676.250000,87,43,103.0,
470113,52,676.250000,87,43,103.0,
470114,52,676.250000,87,43,103.0,
470144,52,673.250000,87,43,103.0,
470174,52,669.000000,87,43,103.0,
470194,52,669.000000,87,43,103.0,
470213,52,668.000000,87,43,103.0,
470214,52,668.000000,87,43,103.0,
470244,52,668.000000,87,43,103.0,
470274,52,663.500000,87,43,103.0,
470304,51,662.000000,87,43,103.0,
470334,51,662.000000,87,43,103.0,
470373,51,659.750000,87,43,103.0,
470404,51,659.750000,87,43,103.0,
470434,51,659.750000,87,43,103.0,
470464,51,657.000000,87,43,103.0,
470494,50,656.750000,87,43,103.0,
470533,50,656.750000,87,43,102.0,
470534,50,656.750000,87,43,102.0,
470564,50,655.000000,87,43,102.0,
470601,50,655.750000,87,43,102.0,
470631,50,653.000000,87,43,102.0,
470661,49,653.000000,87,43,102.0,
470683,49,653.000000,87,43,102.0,
470684,49,651.000000,87,43,102.0,
470714,49,651.000000,87,43,102.0,
470744,49,648.750000,87,43,102.0,
470774,49,648.500000,87,43,102.0,
470794,49,648.500000,87,43,102.0,
470813,49,648.500000,87,43,102.0,
470814,48,645.750000,87,43,102.0,
470844,48,645.750000,87,43,102.0,
470873,48,646.750000,87,43,102.0,
470903,48,646.750000,87,43,102.0,
470904,48,646.750000,87,43,102.0,
470934,48,647.500000,87,43,102.0,
470964,48,647.250000,87,43,102.0,
471002,48,647.250000,87,43,102.0,
471025,47,643.000000,87,43,102.0,
471063,47,643.500000,87,43,102.0,
471101,47,643.500000,87,43,102.0,
471125,47,644.500000,87,43,102.0,
471154,47,644.500000,87,43,102.0,
471184,46,643.500000,87,43,102.0,
471214,46,643.500000,87,43,102.0,
471244,46,643.000000,87,43,102.0,
471264,46,643.000000,87,43,101.0,
471283,46,643.000000,87,43,102.0,
471284,46,644.500000,87,43,102.0,
471314,46,644.500000,87,43,101.0,
471343,46,644.500000,87,43,102.0,
471344,45,644.750000,87,43,102.0,
471374,45,644.750000,87,43,101.0,
471404,45,643.000000,87,43,101.0,
471431,45,642.250000,87,43,101.0,
471453,45,642.250000,87,43,101.0,
471454,45,642.250000,87,43,101.0,
471484,45,642.750000,87,43,101.0,
471514,45,642.000000,87,43,101.0,
471534,44,642.000000,87,43,101.0,
471553,44,638.750000,87,43,101.0,
471554,44,638.750000,87,43,101.0,
471584,44,638.750000,87,43,101.0,
471604,44,640.750000,87,43,101.0,
471631,44,640.750000,87,43,101.0,
471653,44,642.000000,87,43,101.0,
471654,43,642.000000,87,43,101.0,
471684,43,642.000000,87,43,101.0,
471714,43,642.500000,87,43,101.0,
471741,43,642.500000,87,43,101.0,
471765,43,646.000000,87,43,101.0,
471801,43,652.750000,87,43,101.0,
471831,42,652.750000,87,43,101.0,
471853,42,652.750000,87,43,101.0,
471854,42,660.250000,87,43,101.0,
471884,42,667.500000,87,43,101.0,
471914,42,667.500000,87,43,101.0,
471934,42,672.500000,87,43,101.0,
471954,41,672.500000,87,43,101.0,
471984,41,679.500000,87,43,101.0,
472014,41,679.500000,87,43,101.0,
472034,41,680.250000,87,43,101.0,
472053,41,677.250000,87,43,101.0,
472054,41,677.250000,87,43,101.0,
472084,41,677.250000,87,43,101.0,
472113,41,677.250000,87,43,101.0,
472114,41,672.750000,87,43,101.0,
472134,40,672.750000,87,43,101.0,
472153,40,670.750000,87,43,101.0,
472154,40,670.750000,87,43,101.0,
472184,40,670.750000,87,43,101.0,
472214,40,665.750000,87,43,101.0,
472241,40,660.500000,87,43,101.0,
472271,40,660.500000,87,43,101.0,
472295,39,654.500000,87,43,101.0,
472324,39,654.500000,87,43,101.0,
472354,39,652.000000,87,43,101.0,
472384,39,651.000000,87,43,101.0,
472404,39,651.000000,87,43,101.0,
472424,38,651.000000,87,43,101.0,
472454,38,651.000000,87,43,101.0,
472484,38,650.000000,87,43,101.0,
472504,38,650.000000,87,43,101.0,
472524,38,651.500000,87,43,101.0,
472554,38,651.500000,87,43,101.0,
472584,37,650.500000,87,43,101.0,
472613,37,648.500000,87,43,101.0,
472641,37,648.500000,87,43,101.0,
472665,37,643.750000,87,43,101.0,
472693,37,643.750000,87,43,101.0,
472694,37,643.750000,87,43,101.0,
472724,36,644.000000,87,43,101.0,
472755,36,641.750000,87,43,101.0,
472783,36,641.750000,87,43,101.0,
472784,36,641.750000,87,43,101.0,
472814,36,640.750000,87,43,101.0,
472844,36,638.750000,87,43,101.0,
472877,36,638.750000,87,43,101.0,
472878,35,638.750000,87,43,101.0,
472910,35,640.750000,87,43,101.0,
472941,35,641.000000,87,43,101.0,
472971,35,641.000000,87,43,101.0,
472994,34,640.250000,87,43,101.0,
473023,34,640.250000,87,43,101.0,
473024,34,640.250000,87,43,101.0,
473054,34,637.500000,87,43,101.0,
473074,34,637.750000,87,43,101.0,
473094,34,637.750000,87,43,101.0,
473123,34,637.750000,87,43,101.0,
473124,34,637.750000,87,43,101.0,
473144,33,637.750000,87,43,101.0,
473163,33,637.750000,87,43,101.0,
473164,33,639.500000,87,43,101.0,
473194,33,639.500000,87,43,101.0,
473214,33,637.750000,87,43,101.0,
473241,33,637.750000,87,43,101.0,
473264,33,639.000000,87,43,101.0,
473294,33,639.000000,87,43,101.0,
473324,32,638.250000,87,43,101.0,
473344,32,638.250000,87,43,101.0,
473374,32,639.000000,87,43,101.0,
473394,32,639.000000,87,43,101.0,
473421,32,637.000000,87,43,101.0,
473451,32,637.000000,87,43,101.0,
473475,31,638.000000,87,43,101.0,
473514,31,637.000000,87,43,101.0,
473551,31,637.000000,87,43,101.0,
473575,31,637.000000,87,43,101.0,
473603,31,637.000000,87,43,101.0,
473604,31,634.500000,87,43,101.0,
473633,31,634.500000,87,43,101.0,
473663,31,634.500000,87,43,101.0,
473664,30,637.250000,87,43,101.0,
473704,30,637.000000,87,43,101.0,
473734,30,637.000000,87,43,101.0,
473764,30,637.750000,87,43,101.0,
473794,29,635.250000,87,43,101.0,
473824,29,635.250000,87,43,101.0,
473854,29,638.250000,87,43,101.0,
473887,29,636.750000,87,43,101.0,
473921,29,636.750000,87,43,101.0,
473945,28,637.250000,87,43,101.0,
473974,28,635.000000,87,43,101.0,
474021,28,635.000000,87,43,101.0,
474045,28,638.750000,87,43,101.0,
474073,28,638.750000,87,43,101.0,
474074,28,640.250000,87,43,101.0,
474104,27,640.250000,87,43,101.0,
474134,27,641.500000,87,43,101.0,
474154,27,639.000000,87,43,101.0,
474173,27,639.000000,87,43,101.0,
474174,27,639.000000,87,43,101.0,
474203,27,639.000000,87,43,101.0,
474204,27,639.000000,87,43,101.0,
474224,27,640.750000,87,43,101.0,
474255,26,638.250000,87,43,101.0,
474293,26,638.250000,87,43,101.0,
474294,26,638.250000,87,43,101.0,
474324,26,637.000000,87,43,101.0,
474354,26,633.250000,87,43,101.0,
474391,26,633.250000,87,43,101.0,
474415,26,633.250000,87,43,101.0,
474444,25,631.000000,87,43,101.0,
474474,25,631.000000,87,43,101.0,
474505,25,630.250000,87,43,101.0,
474534,25,630.250000,87,43,101.0,
474564,25,624.750000,87,43,101.0,
474594,24,623.500000,87,43,101.0,
474634,24,623.500000,87,43,101.0,
474664,24,623.500000,87,43,101.0,
474694,24,627.000000,87,43,101.0,
474731,24,627.000000,87,43,101.0,
474756,24,625.500000,87,43,101.0,
474791,23,627.500000,87,43,101.0,
474814,23,627.500000,87,43,101.0,
474855,23,628.000000,87,43,101.0,
474891,23,629.250000,87,43,101.0,
474914,22,629.250000,87,43,101.0,
474944,22,628.250000,87,43,101.0,
474974,22,630.750000,87,43,101.0,
475001,22,630.750000,87,43,101.0,
475025,22,628.500000,87,43,101.0,
475061,22,628.500000,87,43,101.0,
475085,22,627.000000,87,43,101.0,
475114,21,621.000000,87,43,101.0,
475161,21,621.000000,87,43,101.0,
475185,21,622.500000,87,43,101.0,
475214,21,628.250000,87,43,101.0,
475244,21,628.250000,87,43,101.0,
475274,21,633.750000,87,43,101.0,
475294,21,633.750000,87,43,101.0,
475314,20,632.500000,87,43,101.0,
475344,20,632.500000,87,43,101.0,
475363,20,632.500000,87,43,101.0,
475364,20,633.000000,87,43,101.0,
475394,20,633.000000,87,43,101.0,
475414,20,633.750000,87,43,101.0,
475444,20,633.750000,87,43,101.0,
475474,19,635.750000,87,43,101.0,
475515,19,634.750000,87,43,101.0,
475544,19,640.750000,87,43,101.0,
475574,19,640.750000,87,43,101.0,
475604,19,645.250000,87,43,101.0,
475634,19,648.250000,87,43,101.0,
475664,19,648.250000,87,43,100.0,
475694,19,644.000000,87,43,101.0,
475733,19,644.000000,87,43,101.0,
475734,18,644.000000,87,43,101.0,
475764,18,643.250000,87,43,100.0,
475803,18,643.250000,87,43,101.0,
475834,18,645.000000,87,43,101.0,
475864,18,645.000000,87,43,101.0,
475904,17,645.250000,87,43,101.0,
475934,17,649.250000,87,43,101.0,
475963,17,649.000000,87,43,101.0,
475964,17,649.000000,87,43,101.0,
476001,17,649.000000,87,43,101.0,
476025,17,648.750000,87,43,101.0,
476061,16,644.500000,87,43,101.0,
476083,16,644.500000,87,43,101.0,
476084,16,644.500000,87,43,101.0,
476114,16,645.250000,87,43,101.0,
476144,16,644.250000,87,43,101.0,
476174,16,644.250000,87,43,100.0,
476200,16,642.500000,87,43,101.0,
476233,16,642.500000,87,43,101.0,
476265,15,634.750000,87,43,100.0,
476306,15,631.000000,87,43,101.0,
476334,15,625.750000,87,43,101.0,
476354,15,625.750000,87,43,100.0,
476384,15,621.750000,87,43,101.0,
476413,15,621.750000,87,43,101.0,
476414,15,621.750000,87,43,101.0,
476434,15,617.750000,87,43,101.0,
476453,15,617.750000,87,43,101.0,
476454,14,617.750000,87,43,101.0,
476484,14,623.000000,87,43,101.0,
476513,14,623.000000,87,43,101.0,
476514,14,623.000000,87,43,101.0,
476544,14,629.250000,87,43,101.0,
476574,14,629.250000,87,43,101.0,
476604,14,632.250000,87,43,100.0,
476633,14,632.250000,87,43,101.0,
476634,14,627.500000,87,43,101.0,
476673,14,627.500000,87,43,101.0,
476674,14,627.500000,87,43,101.0,
476704,13,630.500000,87,43,101.0,
476734,13,635.000000,87,43,101.0,
476772,13,643.750000,87,43,101.0,
476801,12,643.750000,87,43,100.0,
476824,12,650.000000,87,43,101.0,
476883,12,663.000000,87,43,101.0,
476904,12,673.000000,87,43,101.0,
476941,12,673.000000,87,43,100.0,
476970,12,679.500000,87,43,100.0,
477001,12,679.000000,87,43,101.0,
477023,12,679.000000,87,43,101.0,
477024,12,682.750000,87,43,101.0,
477071,12,682.750000,87,43,101.0,
477095,11,682.250000,87,43,100.0,
477123,11,682.250000,87,43,100.0,
477124,11,683.000000,87,43,100.0,
477171,11,680.750000,87,43,101.0,
477203,11,680.750000,87,43,100.0,
477240,10,680.000000,87,43,101.0,
477241,10,680.000000,87,43,101.0,
477273,10,680.000000,87,43,101.0,
477274,10,676.250000,87,43,101.0,
477304,10,673.250000,87,43,101.0,
477341,10,673.250000,87,43,101.0,
477365,10,668.750000,87,43,100.0,
477403,10,670.750000,87,43,101.0,
477444,10,670.500000,87,43,101.0,
477474,10,670.500000,87,43,101.0,
477505,10,668.750000,87,43,100.0,
477544,10,661.500000,87,43,101.0,
477574,9,660.500000,87,43,101.0,
477614,9,660.500000,87,43,100.0,
