"DashDAQ Log File"

"Format:","Simple CSV 1.0.0"
"Filename:","/mmc/logs/log0002.csv"
"Started:","Fri Dec  5 07:30:20 2025"

"Signal","Driver","ID","Name","Units","Description","Color"
0,"a-GenericOBD2","a:10","Speed","kph","Vehicle Speed","#C8C8FA"
1,"a-GenericOBD2","a:1","LOAD","%","Calculated Load Value","#C8C8FA"
2,"a-GenericOBD2","a:28","CATEMP11","°C","Catalyst Temperature Bank 1, Sensor 1","#CD0000"
3,"a-GenericOBD2","a:21","EGR_ERR","%","EGR Error","#C8C8FA"
4,"a-GenericOBD2","a:2","ECT","°C","Engine Coolant Temperature","#C8C8FA"
5,"a-GenericOBD2","a:9","RPM","RPM","Engine RPM","#CD0000"
6,"a-GenericOBD2","a:19","FRP","kpa","Fuel Rail Pressure","#C8C8FA"
7,"a-GenericOBD2","a:12","IAT","°C","Intake Air Temperature","#C8C8FA"
8,"a-GenericOBD2","a:8","MAP","kpa","Intake Manifold Absolute Pressure","#CD0000"
9,"d-zt2","d:1","AFR","","Air/Fuel Ratio","#FFFFFF"

"Time","Speed","LOAD","CATEMP11","EGR_ERR","ECT","RPM","FRP","IAT","MAP","AFR",
"ms","kph","%","°C","%","°C","RPM","kpa","°C","kpa","",
-2931,0,10.980391,20.0,0.000000,40,650.250000,35600,26,98.0,
-2902,0,10.980391,20.0,0.000000,40,650.250000,35600,26,98.0,
-2871,0,10.980391,20.0,0.000000,40,648.250000,35410,26,98.0,
-2842,0,10.980391,20.0,0.000000,40,648.250000,35410,26,98.0,
-2811,0,10.980391,20.0,0.000000,40,648.000000,36140,26,98.0,
-2782,0,10.980391,20.0,0.000000,40,648.000000,36140,26,98.0,
-2750,0,10.980391,20.0,0.000000,40,647.250000,35960,26,99.0,
-2710,0,10.980391,20.0,0.000000,40,647.250000,35960,26,99.0,
-2680,0,10.980391,20.0,0.000000,40,649.250000,35860,26,99.0,
-2643,0,10.980391,20.0,0.000000,40,649.250000,35860,26,99.0,
-2620,0,10.980391,20.0,0.000000,40,649.500000,35890,26,98.0,
-2592,0,10.980391,20.0,0.000000,40,649.500000,35890,26,98.0,
-2561,0,10.980391,20.0,0.000000,40,654.000000,36250,26,99.0,
-2532,0,10.980391,20.0,0.000000,40,654.000000,36250,26,99.0,
-2501,0,10.980391,20.0,0.000000,40,651.250000,35850,26,99.0,
-2473,0,10.980391,20.0,0.000000,40,651.250000,35850,26,99.0,
-2450,0,10.980391,20.0,0.000000,40,649.000000,36230,26,98.0,
-2422,0,10.980391,20.0,0.000000,40,649.000000,36230,26,98.0,
-2391,0,10.980391,20.0,0.000000,40,648.000000,36650,26,99.0,
-2362,0,10.980391,20.0,0.000000,40,648.000000,36650,26,99.0,
-2331,0,10.980391,20.0,0.000000,40,649.000000,36220,26,99.0,
-2303,0,10.980391,20.0,0.000000,40,649.000000,36220,26,99.0,
-2280,0,10.980391,20.0,0.000000,40,650.250000,36250,26,99.0,
-2252,0,10.980391,20.0,0.000000,40,650.250000,36250,26,99.0,
-2221,0,10.980391,20.0,0.000000,40,650.750000,35850,26,98.0,
-2192,0,10.980391,20.0,0.000000,40,650.750000,35850,26,98.0,
-2161,0,10.980391,20.0,0.000000,40,650.250000,36340,26,98.0,
-2132,0,10.980391,20.0,0.000000,40,650.250000,36340,26,98.0,
-2101,0,10.980391,20.0,0.000000,40,649.750000,36030,26,98.0,
-2082,0,10.980391,20.0,0.000000,40,649.750000,36030,26,98.0,
-2051,0,10.980391,20.0,0.000000,40,652.250000,36520,26,99.0,
-2011,0,10.980391,20.0,0.000000,40,652.250000,36520,26,99.0,
-1981,0,10.980391,20.0,0.000000,40,651.500000,35990,26,98.0,
-1952,0,10.980391,20.0,0.000000,40,651.500000,35990,26,98.0,
-1921,0,10.980391,20.0,0.000000,40,649.250000,35610,26,99.0,
-1892,0,10.980391,20.0,0.000000,40,649.250000,35610,26,99.0,
-1870,0,10.980391,20.0,0.000000,40,650.250000,35810,26,99.0,
-1832,0,10.980391,20.0,0.000000,40,650.250000,35810,26,99.0,
-1800,0,10.980391,20.0,0.000000,40,653.000000,36280,26,98.0,
-1760,0,10.980391,20.0,0.000000,40,653.000000,36280,26,98.0,
-1730,0,10.980391,20.0,0.000000,40,650.500000,36490,26,98.0,
-1693,0,10.980391,20.0,0.000000,40,650.500000,36490,26,98.0,
-1692,0,10.980391,20.0,0.000000,40,650.500000,36490,26,98.0,
-1670,0,10.980391,20.0,0.000000,40,650.500000,35120,26,99.0,
-1642,0,10.980391,20.0,0.000000,40,650.500000,35120,26,99.0,
-1611,0,10.980391,20.0,0.000000,40,649.250000,35670,26,98.0,
-1582,0,11.372547,20.0,0.000000,40,649.250000,35670,26,98.0,
-1551,0,11.372547,20.0,0.000000,40,646.000000,36330,26,99.0,
-1522,0,11.372547,20.0,0.000000,40,646.000000,36330,26,99.0,
-1500,0,11.372547,20.0,0.000000,40,648.250000,36150,26,99.0,
-1472,0,10.980391,20.0,0.000000,40,648.250000,36150,26,99.0,
-1441,0,10.980391,20.0,0.000000,40,652.000000,36550,26,99.0,
-1412,0,10.980391,20.0,0.000000,40,652.000000,36550,26,99.0,
-1381,0,10.980391,20.0,0.000000,40,651.750000,36160,26,98.0,
-1353,0,10.980391,20.0,0.000000,40,651.750000,36160,26,98.0,
-1352,0,10.980391,20.0,0.000000,40,651.750000,36160,26,98.0,
-1321,0,10.980391,20.0,0.000000,40,652.250000,36360,26,98.0,
-1302,0,10.980391,20.0,0.000000,40,652.250000,36360,26,98.0,
-1271,0,10.980391,20.0,0.000000,40,650.000000,35980,26,98.0,
-1242,0,10.980391,20.0,0.000000,40,650.000000,35980,26,98.0,
-1211,0,10.980391,20.0,0.000000,40,648.500000,36510,26,99.0,
-1182,0,10.980391,20.0,0.000000,40,648.500000,36510,26,99.0,
-1160,0,10.980391,20.0,0.000000,40,649.000000,36210,26,99.0,
-1132,0,10.980391,20.0,0.000000,40,649.000000,36210,26,99.0,
-1131,0,10.980391,20.0,0.000000,40,649.000000,36210,26,99.0,
-1101,0,10.980391,20.0,0.000000,40,650.250000,35570,26,98.0,
-1082,0,10.980391,20.0,0.000000,40,650.250000,35570,26,98.0,
-1050,0,10.980391,20.0,0.000000,40,652.250000,35950,26,98.0,
-1013,0,10.980391,20.0,0.000000,40,652.250000,35950,26,98.0,
-990,0,10.980391,20.0,0.000000,40,649.750000,36010,26,99.0,
-962,0,10.980391,20.0,0.000000,40,649.750000,36010,26,99.0,
-931,0,10.980391,20.0,0.000000,40,649.750000,35610,26,98.0,
-901,0,10.980391,20.0,0.000000,40,649.750000,35610,26,98.0,
-871,0,10.980391,20.0,0.000000,40,651.750000,36210,26,99.0,
-842,0,10.980391,20.0,0.000000,40,651.750000,36210,26,99.0,
-820,0,10.980391,20.0,0.000000,40,651.000000,36710,26,99.0,
-792,0,10.980391,20.0,0.000000,40,651.000000,36710,26,99.0,
-761,0,10.980391,20.0,0.000000,40,651.250000,35650,26,99.0,
-732,0,10.980391,20.0,0.000000,40,651.250000,35650,26,99.0,
-701,0,10.980391,20.0,0.000000,40,651.750000,36200,26,99.0,
-673,0,10.980391,20.0,0.000000,40,651.750000,36200,26,99.0,
-649,0,10.980391,20.0,0.000000,40,649.250000,35620,26,99.0,
-613,0,10.980391,20.0,0.000000,40,649.250000,35620,26,99.0,
-588,0,10.980391,20.0,0.000000,40,649.500000,36040,26,98.0,
-561,0,10.980391,20.0,0.000000,40,649.500000,36040,26,98.0,
-531,0,10.980391,20.0,0.000000,40,650.000000,36180,26,98.0,
-502,0,10.980391,20.0,0.000000,40,650.000000,36180,26,98.0,
-471,0,10.980391,20.0,0.000000,40,648.750000,35740,26,99.0,
-452,0,10.980391,20.0,0.000000,40,648.750000,35740,26,99.0,
-421,0,10.980391,20.0,0.000000,40,649.250000,35990,26,99.0,
-392,0,10.980391,20.0,0.000000,40,649.250000,35990,26,99.0,
-361,0,10.980391,20.0,0.000000,40,648.750000,35670,26,98.0,
-333,0,10.980391,20.0,0.000000,40,648.750000,35670,26,98.0,
-332,0,10.980391,20.0,0.000000,40,648.750000,35670,26,98.0,
-301,0,10.980391,20.0,0.000000,40,651.250000,35820,26,99.0,
-282,0,10.980391,20.0,0.000000,40,651.250000,35820,26,99.0,
-252,0,10.980391,20.0,0.000000,40,651.250000,35780,26,99.0,
-222,0,10.980391,20.0,0.000000,40,651.250000,35780,26,99.0,
-191,0,10.980391,20.0,0.000000,40,650.750000,35600,26,98.0,
-181,0,10.980391,20.0,0.000000,40,650.750000,35600,26,98.0,
-151,0,10.980391,20.0,0.000000,40,650.750000,36210,26,99.0,
-122,0,10.980391,20.0,0.000000,40,650.750000,36210,26,99.0,
-91,0,10.980391,20.0,0.000000,40,649.250000,35650,26,98.0,
-62,0,10.980391,20.0,0.000000,40,649.250000,35650,26,98.0,
-40,0,10.980391,20.0,0.000000,40,650.750000,36220,26,98.0,
-12,0,10.980391,20.0,0.000000,40,650.750000,36220,26,98.0,
9,0,10.980391,20.0,0.000000,40,650.500000,36200,26,98.0,
58,0,10.980391,20.0,0.000000,40,650.500000,36200,26,98.0,
89,0,10.980391,20.0,0.000000,40,650.000000,35560,26,99.0,
118,0,10.980391,20.0,0.000000,40,650.000000,35560,26,99.0,
149,0,10.980391,20.0,0.000000,40,650.500000,35810,26,98.0,
178,0,10.980391,20.0,0.000000,40,650.500000,35810,26,98.0,
200,0,10.980391,20.0,0.000000,40,651.250000,35880,26,98.0,
228,0,10.980391,20.0,0.000000,40,651.250000,35880,26,98.0,
259,0,10.980391,20.0,0.000000,40,648.500000,36250,26,99.0,
288,0,10.980391,20.0,0.000000,40,648.500000,36250,26,99.0,
319,0,10.980391,20.0,0.000000,40,647.750000,35970,26,98.0,
348,0,10.980391,20.0,0.000000,40,647.750000,35970,26,98.0,
370,0,10.980391,20.0,0.000000,40,648.500000,35660,26,98.0,
398,0,10.980391,20.0,0.000000,40,648.500000,35660,26,98.0,
429,0,10.980391,20.0,0.000000,40,651.750000,35820,26,98.0,
458,0,10.980391,20.0,0.000000,40,651.750000,35820,26,98.0,
489,0,10.980391,20.0,0.000000,40,648.250000,35940,26,99.0,
518,0,10.980391,20.0,0.000000,40,648.250000,35940,26,99.0,
549,0,10.980391,20.0,0.000000,40,647.750000,35580,26,99.0,
568,0,10.980391,20.0,0.000000,40,647.750000,35580,26,99.0,
599,0,10.980391,20.0,0.000000,40,651.000000,36040,26,98.0,
619,0,10.980391,20.0,0.000000,40,651.000000,36040,26,98.0,
649,0,10.980391,20.0,0.000000,40,649.750000,36640,26,98.0,
668,0,10.980391,20.0,0.000000,40,649.750000,36640,26,98.0,
699,0,10.980391,20.0,0.000000,40,651.250000,36210,26,98.0,
728,0,10.980391,20.0,0.000000,40,651.250000,36210,26,98.0,
759,0,10.980391,20.0,0.000000,40,651.500000,36880,26,99.0,
788,0,10.980391,20.0,0.000000,40,651.500000,36880,26,99.0,
810,0,10.980391,20.0,0.000000,40,649.500000,35660,26,98.0,
838,0,10.980391,20.0,0.000000,40,649.500000,35660,26,98.0,
869,0,10.980391,20.0,0.000000,40,649.750000,36200,26,99.0,
898,0,10.980391,20.0,0.000000,40,649.750000,36200,26,99.0,
929,0,10.980391,20.0,0.000000,40,649.250000,35850,26,98.0,
958,0,10.980391,20.0,0.000000,40,649.250000,35850,26,98.0,
980,0,10.980391,20.0,0.000000,40,650.250000,36120,26,98.0,
1008,0,10.980391,20.0,0.000000,40,650.250000,36120,26,98.0,
1050,0,10.980391,20.0,0.000000,40,650.750000,36020,26,99.0,
1090,0,10.980391,20.0,0.000000,40,650.750000,36020,26,99.0,
1120,0,10.980391,20.0,0.000000,40,651.500000,35100,26,98.0,
1158,0,10.980391,20.0,0.000000,40,651.500000,35100,26,98.0,
1179,0,10.980391,20.0,0.000000,40,647.750000,35900,26,99.0,
1208,0,10.980391,20.0,0.000000,40,647.750000,35900,26,99.0,
1239,0,10.980391,20.0,0.000000,40,648.000000,35890,26,99.0,
1265,0,10.980391,20.0,0.000000,40,648.000000,35890,26,99.0,
1299,0,10.980391,20.0,0.000000,40,648.500000,35830,26,98.0,
1328,0,10.980391,20.0,0.000000,40,648.500000,35830,26,98.0,
1349,0,10.980391,20.0,0.000000,40,651.250000,35890,26,98.0,
1378,0,10.980391,20.0,0.000000,40,651.250000,35890,26,98.0,
1409,0,10.980391,20.0,0.000000,40,650.500000,36250,26,99.0,
1438,0,10.980391,20.0,0.000000,40,650.500000,36250,26,99.0,
1469,0,10.980391,20.0,0.000000,40,650.250000,35630,26,99.0,
1497,0,10.980391,20.0,0.000000,40,650.250000,35630,26,99.0,
1529,0,10.980391,20.0,0.000000,40,653.000000,36220,26,98.0,
1548,0,10.980391,20.0,0.000000,40,653.000000,36220,26,98.0,
